State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
Massachusetts,Dover,Dean Phillips,Democratic,No,31,5.2%,No,0
Massachusetts,Dover,Marianne Williamson,Democratic,No,12,2.0%,No,0
Massachusetts,Dracut,Joe Biden,Democratic,Yes,2023,75.9%,Yes,91
Massachusetts,Dracut,No Preference,Democratic,No,283,10.6%,No,0
Massachusetts,Dracut,Dean Phillips,Democratic,No,227,8.5%,No,0
Massachusetts,Dracut,Marianne Williamson,Democratic,No,131,4.9%,No,0
Massachusetts,Dudley,Joe Biden,Democratic,Yes,585,82.5%,Yes,91
Massachusetts,Dudley,No Preference,Democratic,No,51,7.2%,No,0
Massachusetts,Dudley,Dean Phillips,Democratic,No,36,5.1%,No,0
Massachusetts,Dudley,Marianne Williamson,Democratic,No,26,3.7%,No,0
Massachusetts,Dunstable,Joe Biden,Democratic,Yes,297,86.3%,Yes,91
Massachusetts,Dunstable,No Preference,Democratic,No,27,7.8%,No,0
Massachusetts,Dunstable,Dean Phillips,Democratic,No,10,2.9%,No,0
Massachusetts,Dunstable,Marianne Williamson,Democratic,No,3,0.9%,No,0
Massachusetts,Duxbury,Joe Biden,Democratic,Yes,1646,87.8%,Yes,91
Massachusetts,Duxbury,No Preference,Democratic,No,95,5.1%,No,0
Massachusetts,Duxbury,Dean Phillips,Democratic,No,74,3.9%,No,0
Massachusetts,Duxbury,Marianne Williamson,Democratic,No,36,1.9%,No,0
Massachusetts,East Bridgewater,Joe Biden,Democratic,Yes,877,81.9%,Yes,91
Massachusetts,East Bridgewater,No Preference,Democratic,No,91,8.5%,No,0
Massachusetts,East Bridgewater,Dean Phillips,Democratic,No,62,5.8%,No,0
Massachusetts,East Bridgewater,Marianne Williamson,Democratic,No,41,3.8%,No,0
Massachusetts,East Brookfield,Joe Biden,Democratic,Yes,119,72.1%,Yes,91
Massachusetts,East Brookfield,Dean Phillips,Democratic,No,14,8.5%,No,0
Massachusetts,East Brookfield,No Preference,Democratic,No,14,8.5%,No,0
Massachusetts,East Brookfield,Marianne Williamson,Democratic,No,12,7.3%,No,0
Massachusetts,East Longmeadow,Joe Biden,Democratic,Yes,1262,81.6%,Yes,91
Massachusetts,East Longmeadow,No Preference,Democratic,No,114,7.4%,No,0
Massachusetts,East Longmeadow,Dean Phillips,Democratic,No,83,5.3%,No,0
Massachusetts,East Longmeadow,Marianne Williamson,Democratic,No,62,4.0%,No,0
Massachusetts,Eastham,Joe Biden,Democratic,Yes,988,88.5%,Yes,91
Massachusetts,Eastham,No Preference,Democratic,No,49,4.4%,No,0
Massachusetts,Eastham,Dean Phillips,Democratic,No,45,4.0%,No,0
Massachusetts,Eastham,Marianne Williamson,Democratic,No,21,1.9%,No,0
Massachusetts,Easthampton,Joe Biden,Democratic,Yes,2143,78.2%,Yes,91
Massachusetts,Easthampton,No Preference,Democratic,No,365,13.3%,No,0
Massachusetts,Easthampton,Marianne Williamson,Democratic,No,96,3.5%,No,0
Massachusetts,Easthampton,Dean Phillips,Democratic,No,91,3.3%,No,0
Massachusetts,Easton,Joe Biden,Democratic,Yes,1969,84.5%,Yes,91
Massachusetts,Easton,No Preference,Democratic,No,171,7.3%,No,0
Massachusetts,Easton,Dean Phillips,Democratic,No,106,4.5%,No,0
Massachusetts,Easton,Marianne Williamson,Democratic,No,60,2.6%,No,0
Massachusetts,Edgartown,Joe Biden,Democratic,Yes,504,87.7%,Yes,91
Massachusetts,Edgartown,No Preference,Democratic,No,37,6.4%,No,0
Massachusetts,Edgartown,Dean Phillips,Democratic,No,14,2.4%,No,0
Massachusetts,Edgartown,Marianne Williamson,Democratic,No,10,1.7%,No,0
Massachusetts,Egremont,Joe Biden,Democratic,Yes,221,86.3%,Yes,91
Massachusetts,Egremont,No Preference,Democratic,No,17,6.6%,No,0
Massachusetts,Egremont,Marianne Williamson,Democratic,No,11,4.3%,No,0
Massachusetts,Egremont,Dean Phillips,Democratic,No,5,2.0%,No,0
Massachusetts,Erving,Joe Biden,Democratic,Yes,127,81.4%,Yes,91
Massachusetts,Erving,No Preference,Democratic,No,14,9.0%,No,0
Massachusetts,Erving,Marianne Williamson,Democratic,No,8,5.1%,No,0
Massachusetts,Erving,Dean Phillips,Democratic,No,5,3.2%,No,0
Massachusetts,Essex,Joe Biden,Democratic,Yes,327,83.4%,Yes,91
Massachusetts,Essex,No Preference,Democratic,No,32,8.2%,No,0
Massachusetts,Essex,Dean Phillips,Democratic,No,14,3.6%,No,0
Massachusetts,Essex,Marianne Williamson,Democratic,No,7,1.8%,No,0
Massachusetts,Everett,Joe Biden,Democratic,Yes,1431,70.5%,Yes,91
Massachusetts,Everett,No Preference,Democratic,No,287,14.1%,No,0
Massachusetts,Everett,Dean Phillips,Democratic,No,154,7.6%,No,0
Massachusetts,Everett,Marianne Williamson,Democratic,No,95,4.7%,No,0
Massachusetts,Fairhaven,Joe Biden,Democratic,Yes,1265,79.3%,Yes,91
Massachusetts,Fairhaven,No Preference,Democratic,No,150,9.4%,No,0
Massachusetts,Fairhaven,Dean Phillips,Democratic,No,85,5.3%,No,0
Massachusetts,Fairhaven,Marianne Williamson,Democratic,No,62,3.9%,No,0
Massachusetts,Fall River,Joe Biden,Democratic,Yes,3875,74.6%,Yes,91
Massachusetts,Fall River,No Preference,Democratic,No,551,10.6%,No,0
Massachusetts,Fall River,Dean Phillips,Democratic,No,304,5.8%,No,0
Massachusetts,Fall River,Marianne Williamson,Democratic,No,275,5.3%,No,0
Massachusetts,Falmouth,Joe Biden,Democratic,Yes,4360,89.0%,Yes,91
Massachusetts,Falmouth,No Preference,Democratic,No,264,5.4%,No,0
Massachusetts,Falmouth,Dean Phillips,Democratic,No,140,2.8%,No,0
Massachusetts,Falmouth,Marianne Williamson,Democratic,No,88,1.8%,No,0
Massachusetts,Fitchburg,Joe Biden,Democratic,Yes,1836,80.0%,Yes,91
Massachusetts,Fitchburg,Dean Phillips,Democratic,No,176,7.7%,No,0
Massachusetts,Fitchburg,No Preference,Democratic,No,169,7.3%,No,0
Massachusetts,Fitchburg,Marianne Williamson,Democratic,No,101,4.4%,No,0
Massachusetts,Florida,Joe Biden,Democratic,Yes,49,87.5%,Yes,91
Massachusetts,Florida,Marianne Williamson,Democratic,No,5,8.9%,No,0
Massachusetts,Florida,Dean Phillips,Democratic,No,2,3.6%,No,0
Massachusetts,Florida,No Preference,Democratic,No,0,0.0%,No,0
Massachusetts,Foxborough,Joe Biden,Democratic,Yes,1338,81.9%,Yes,91
Massachusetts,Foxborough,No Preference,Democratic,No,150,9.2%,No,0
Massachusetts,Foxborough,Dean Phillips,Democratic,No,75,4.6%,No,0
Massachusetts,Foxborough,Marianne Williamson,Democratic,No,43,2.6%,No,0
Massachusetts,Framingham,Joe Biden,Democratic,Yes,6497,84.5%,Yes,91
Massachusetts,Framingham,No Preference,Democratic,No,558,7.2%,No,0
Massachusetts,Framingham,Dean Phillips,Democratic,No,317,4.1%,No,0
Massachusetts,Framingham,Marianne Williamson,Democratic,No,200,2.6%,No,0
Massachusetts,Franklin,Joe Biden,Democratic,Yes,2773,83.6%,Yes,91
Massachusetts,Franklin,No Preference,Democratic,No,236,7.1%,No,0
Massachusetts,Franklin,Dean Phillips,Democratic,No,149,4.5%,No,0
Massachusetts,Franklin,Marianne Williamson,Democratic,No,102,3.1%,No,0
Massachusetts,Freetown,Joe Biden,Democratic,Yes,556,78.5%,Yes,91
Massachusetts,Freetown,No Preference,Democratic,No,58,8.2%,No,0
Massachusetts,Freetown,Dean Phillips,Democratic,No,47,6.6%,No,0
Massachusetts,Freetown,Marianne Williamson,Democratic,No,34,4.8%,No,0
Massachusetts,Gardner,Joe Biden,Democratic,Yes,1279,79.0%,Yes,91
Massachusetts,Gardner,No Preference,Democratic,No,142,8.8%,No,0
Massachusetts,Gardner,Dean Phillips,Democratic,No,97,6.0%,No,0
Massachusetts,Gardner,Marianne Williamson,Democratic,No,72,4.4%,No,0
Massachusetts,Georgetown,Joe Biden,Democratic,Yes,749,85.0%,Yes,91
Massachusetts,Georgetown,Dean Phillips,Democratic,No,46,5.2%,No,0
Massachusetts,Georgetown,No Preference,Democratic,No,43,4.9%,No,0
Massachusetts,Georgetown,Marianne Williamson,Democratic,No,25,2.8%,No,0
Massachusetts,Gill,Joe Biden,Democratic,Yes,195,83.0%,Yes,91
Massachusetts,Gill,No Preference,Democratic,No,25,10.6%,No,0
Massachusetts,Gill,Marianne Williamson,Democratic,No,9,3.8%,No,0
Massachusetts,Gill,Dean Phillips,Democratic,No,3,1.3%,No,0
Massachusetts,Gloucester,Joe Biden,Democratic,Yes,3257,85.8%,Yes,91
Massachusetts,Gloucester,No Preference,Democratic,No,244,6.4%,No,0
Massachusetts,Gloucester,Dean Phillips,Democratic,No,121,3.2%,No,0
Massachusetts,Gloucester,Marianne Williamson,Democratic,No,114,3.0%,No,0
Massachusetts,Goshen,Joe Biden,Democratic,Yes,136,93.1%,Yes,91
Massachusetts,Goshen,No Preference,Democratic,No,6,4.1%,No,0
Massachusetts,Goshen,Dean Phillips,Democratic,No,2,1.4%,No,0
Massachusetts,Goshen,Marianne Williamson,Democratic,No,1,0.7%,No,0
Massachusetts,Gosnold,Joe Biden,Democratic,Yes,12,92.3%,Yes,91
Massachusetts,Gosnold,Dean Phillips,Democratic,No,1,7.7%,No,0
Massachusetts,Gosnold,Marianne Williamson,Democratic,No,0,0.0%,No,0
Massachusetts,Gosnold,No Preference,Democratic,No,0,0.0%,No,0
Massachusetts,Grafton,Joe Biden,Democratic,Yes,1300,80.7%,Yes,91
Massachusetts,Grafton,No Preference,Democratic,No,132,8.2%,No,0
Massachusetts,Grafton,Dean Phillips,Democratic,No,96,6.0%,No,0
Massachusetts,Grafton,Marianne Williamson,Democratic,No,60,3.7%,No,0
Massachusetts,Granby,Joe Biden,Democratic,Yes,463,83.1%,Yes,91
Massachusetts,Granby,No Preference,Democratic,No,48,8.6%,No,0
Massachusetts,Granby,Dean Phillips,Democratic,No,25,4.5%,No,0
Massachusetts,Granby,Marianne Williamson,Democratic,No,16,2.9%,No,0
Massachusetts,Granville,Joe Biden,Democratic,Yes,78,86.7%,Yes,91
Massachusetts,Granville,No Preference,Democratic,No,7,7.8%,No,0
Massachusetts,Granville,Dean Phillips,Democratic,No,3,3.3%,No,0
Massachusetts,Granville,Marianne Williamson,Democratic,No,2,2.2%,No,0
Massachusetts,Great Barrington,Joe Biden,Democratic,Yes,753,81.4%,Yes,91
Massachusetts,Great Barrington,No Preference,Democratic,No,90,9.7%,No,0
Massachusetts,Great Barrington,Marianne Williamson,Democratic,No,41,4.4%,No,0
Massachusetts,Great Barrington,Dean Phillips,Democratic,No,17,1.8%,No,0
Massachusetts,Greenfield,Joe Biden,Democratic,Yes,1796,76.9%,Yes,91
Massachusetts,Greenfield,No Preference,Democratic,No,365,15.6%,No,0
Massachusetts,Greenfield,Marianne Williamson,Democratic,No,95,4.1%,No,0
Massachusetts,Greenfield,Dean Phillips,Democratic,No,47,2.0%,No,0
Massachusetts,Groton,Joe Biden,Democratic,Yes,1139,86.7%,Yes,91
Massachusetts,Groton,No Preference,Democratic,No,82,6.2%,No,0
Massachusetts,Groton,Dean Phillips,Democratic,No,49,3.7%,No,0
Massachusetts,Groton,Marianne Williamson,Democratic,No,36,2.7%,No,0
Massachusetts,Groveland,Joe Biden,Democratic,Yes,643,84.8%,Yes,91
Massachusetts,Groveland,No Preference,Democratic,No,43,5.7%,No,0
Massachusetts,Groveland,Dean Phillips,Democratic,No,36,4.7%,No,0
Massachusetts,Groveland,Marianne Williamson,Democratic,No,28,3.7%,No,0
Massachusetts,Hadley,Joe Biden,Democratic,Yes,682,83.2%,Yes,91
Massachusetts,Hadley,No Preference,Democratic,No,91,11.1%,No,0
Massachusetts,Hadley,Dean Phillips,Democratic,No,21,2.5%,No,0
Massachusetts,Hadley,Marianne Williamson,Democratic,No,17,2.1%,No,0
Massachusetts,Halifax,Joe Biden,Democratic,Yes,502,80.1%,Yes,91
Massachusetts,Halifax,No Preference,Democratic,No,50,8.0%,No,0
Massachusetts,Halifax,Dean Phillips,Democratic,No,43,6.8%,No,0
Massachusetts,Halifax,Marianne Williamson,Democratic,No,20,3.2%,No,0
Massachusetts,Hamilton,Joe Biden,Democratic,Yes,746,86.0%,Yes,91
Massachusetts,Hamilton,No Preference,Democratic,No,67,7.7%,No,0
Massachusetts,Hamilton,Dean Phillips,Democratic,No,24,2.8%,No,0
Massachusetts,Hamilton,Marianne Williamson,Democratic,No,21,2.4%,No,0
Massachusetts,Hampden,Joe Biden,Democratic,Yes,364,86.0%,Yes,91
Massachusetts,Hampden,No Preference,Democratic,No,33,7.8%,No,0
Massachusetts,Hampden,Dean Phillips,Democratic,No,13,3.1%,No,0
Massachusetts,Hampden,Marianne Williamson,Democratic,No,10,2.4%,No,0
Massachusetts,Hancock,Joe Biden,Democratic,Yes,59,84.3%,Yes,91
Massachusetts,Hancock,No Preference,Democratic,No,7,10.0%,No,0
Massachusetts,Hancock,Marianne Williamson,Democratic,No,3,4.3%,No,0
Massachusetts,Hancock,Dean Phillips,Democratic,No,0,0.0%,No,0
Massachusetts,Hanover,Joe Biden,Democratic,Yes,1092,82.0%,Yes,91
Massachusetts,Hanover,No Preference,Democratic,No,117,8.8%,No,0
Massachusetts,Hanover,Dean Phillips,Democratic,No,71,5.3%,No,0
Massachusetts,Hanover,Marianne Williamson,Democratic,No,34,2.6%,No,0
Massachusetts,Hanson,Joe Biden,Democratic,Yes,815,80.8%,Yes,91
Massachusetts,Hanson,No Preference,Democratic,No,73,7.2%,No,0
Massachusetts,Hanson,Dean Phillips,Democratic,No,59,5.8%,No,0
Massachusetts,Hanson,Marianne Williamson,Democratic,No,45,4.5%,No,0
Massachusetts,Hardwick,Joe Biden,Democratic,Yes,195,78.3%,Yes,91
Massachusetts,Hardwick,Dean Phillips,Democratic,No,22,8.8%,No,0
Massachusetts,Hardwick,No Preference,Democratic,No,18,7.2%,No,0
Massachusetts,Hardwick,Marianne Williamson,Democratic,No,7,2.8%,No,0
Massachusetts,Harvard,Joe Biden,Democratic,Yes,853,85.2%,Yes,91
Massachusetts,Harvard,No Preference,Democratic,No,59,5.9%,No,0
Massachusetts,Harvard,Marianne Williamson,Democratic,No,41,4.1%,No,0
Massachusetts,Harvard,Dean Phillips,Democratic,No,26,2.6%,No,0
Massachusetts,Harwich,Joe Biden,Democratic,Yes,1877,89.0%,Yes,91
Massachusetts,Harwich,No Preference,Democratic,No,101,4.8%,No,0
Massachusetts,Harwich,Dean Phillips,Democratic,No,73,3.5%,No,0
Massachusetts,Harwich,Marianne Williamson,Democratic,No,39,1.8%,No,0
Massachusetts,Hatfield,Joe Biden,Democratic,Yes,457,84.2%,Yes,91
Massachusetts,Hatfield,No Preference,Democratic,No,44,8.1%,No,0
Massachusetts,Hatfield,Marianne Williamson,Democratic,No,17,3.1%,No,0
Massachusetts,Hatfield,Dean Phillips,Democratic,No,13,2.4%,No,0
Massachusetts,Haverhill,Joe Biden,Democratic,Yes,4132,80.2%,Yes,91
Massachusetts,Haverhill,No Preference,Democratic,No,445,8.6%,No,0
Massachusetts,Haverhill,Dean Phillips,Democratic,No,292,5.7%,No,0
Massachusetts,Haverhill,Marianne Williamson,Democratic,No,191,3.7%,No,0
Massachusetts,Hawley,Joe Biden,Democratic,Yes,30,78.9%,Yes,91
Massachusetts,Hawley,Marianne Williamson,Democratic,No,3,7.9%,No,0
Massachusetts,Hawley,No Preference,Democratic,No,3,7.9%,No,0
Massachusetts,Hawley,Dean Phillips,Democratic,No,2,5.3%,No,0
Massachusetts,Heath,Joe Biden,Democratic,Yes,88,83.8%,Yes,91
Massachusetts,Heath,No Preference,Democratic,No,10,9.5%,No,0
Massachusetts,Heath,Dean Phillips,Democratic,No,4,3.8%,No,0
Massachusetts,Heath,Marianne Williamson,Democratic,No,3,2.9%,No,0
Massachusetts,Hingham,Joe Biden,Democratic,Yes,2803,88.8%,Yes,91
Massachusetts,Hingham,No Preference,Democratic,No,173,5.5%,No,0
Massachusetts,Hingham,Dean Phillips,Democratic,No,94,3.0%,No,0
Massachusetts,Hingham,Marianne Williamson,Democratic,No,47,1.5%,No,0
Massachusetts,Hinsdale,Joe Biden,Democratic,Yes,161,88.5%,Yes,91
Massachusetts,Hinsdale,No Preference,Democratic,No,12,6.6%,No,0
Massachusetts,Hinsdale,Dean Phillips,Democratic,No,5,2.7%,No,0
Massachusetts,Hinsdale,Marianne Williamson,Democratic,No,4,2.2%,No,0
Massachusetts,Holbrook,Joe Biden,Democratic,Yes,815,79.0%,Yes,91
Massachusetts,Holbrook,No Preference,Democratic,No,94,9.1%,No,0
Massachusetts,Holbrook,Dean Phillips,Democratic,No,59,5.7%,No,0
Massachusetts,Holbrook,Marianne Williamson,Democratic,No,41,4.0%,No,0
Massachusetts,Holden,Joe Biden,Democratic,Yes,1709,83.6%,Yes,91
Massachusetts,Holden,No Preference,Democratic,No,137,6.7%,No,0
Massachusetts,Holden,Dean Phillips,Democratic,No,131,6.4%,No,0
Massachusetts,Holden,Marianne Williamson,Democratic,No,63,3.1%,No,0
Massachusetts,Holland,Joe Biden,Democratic,Yes,135,80.4%,Yes,91
Massachusetts,Holland,No Preference,Democratic,No,11,6.5%,No,0
Massachusetts,Holland,Marianne Williamson,Democratic,No,10,5.9%,No,0
Massachusetts,Holland,Dean Phillips,Democratic,No,9,5.4%,No,0
Massachusetts,Holliston,Joe Biden,Democratic,Yes,1730,87.6%,Yes,91
Massachusetts,Holliston,No Preference,Democratic,No,98,4.9%,No,0
Massachusetts,Holliston,Dean Phillips,Democratic,No,53,2.7%,No,0
Massachusetts,Holliston,Marianne Williamson,Democratic,No,51,2.6%,No,0
Massachusetts,Holyoke,Joe Biden,Democratic,Yes,1979,71.3%,Yes,91
Massachusetts,Holyoke,Marianne Williamson,Democratic,No,315,11.3%,No,0
Massachusetts,Holyoke,No Preference,Democratic,No,313,11.3%,No,0
Massachusetts,Holyoke,Dean Phillips,Democratic,No,114,4.1%,No,0
Massachusetts,Hopedale,Joe Biden,Democratic,Yes,483,84.3%,Yes,91
Massachusetts,Hopedale,No Preference,Democratic,No,36,6.3%,No,0
Massachusetts,Hopedale,Dean Phillips,Democratic,No,30,5.2%,No,0
Massachusetts,Hopedale,Marianne Williamson,Democratic,No,13,2.3%,No,0
Massachusetts,Hopkinton,Joe Biden,Democratic,Yes,1417,86.2%,Yes,91
Massachusetts,Hopkinton,No Preference,Democratic,No,92,5.6%,No,0
Massachusetts,Hopkinton,Dean Phillips,Democratic,No,81,4.9%,No,0
Massachusetts,Hopkinton,Marianne Williamson,Democratic,No,34,2.1%,No,0
Massachusetts,Hubbardston,Joe Biden,Democratic,Yes,302,82.3%,Yes,91
Massachusetts,Hubbardston,No Preference,Democratic,No,28,7.6%,No,0
Massachusetts,Hubbardston,Dean Phillips,Democratic,No,18,4.9%,No,0
Massachusetts,Hubbardston,Marianne Williamson,Democratic,No,13,3.5%,No,0
Massachusetts,Hudson,Joe Biden,Democratic,Yes,1776,83.4%,Yes,91
Massachusetts,Hudson,No Preference,Democratic,No,138,6.5%,No,0
Massachusetts,Hudson,Dean Phillips,Democratic,No,121,5.7%,No,0
Massachusetts,Hudson,Marianne Williamson,Democratic,No,72,3.4%,No,0
Massachusetts,Hull,Joe Biden,Democratic,Yes,1346,87.9%,Yes,91
Massachusetts,Hull,No Preference,Democratic,No,77,5.0%,No,0
Massachusetts,Hull,Dean Phillips,Democratic,No,51,3.3%,No,0
Massachusetts,Hull,Marianne Williamson,Democratic,No,34,2.2%,No,0
Massachusetts,Huntington,Joe Biden,Democratic,Yes,135,82.8%,Yes,91
Massachusetts,Huntington,No Preference,Democratic,No,10,6.1%,No,0
Massachusetts,Huntington,Marianne Williamson,Democratic,No,9,5.5%,No,0
Massachusetts,Huntington,Dean Phillips,Democratic,No,2,1.2%,No,0
Massachusetts,Ipswich,Joe Biden,Democratic,Yes,1677,85.7%,Yes,91
Massachusetts,Ipswich,No Preference,Democratic,No,139,7.1%,No,0
Massachusetts,Ipswich,Dean Phillips,Democratic,No,59,3.0%,No,0
Massachusetts,Ipswich,Marianne Williamson,Democratic,No,46,2.4%,No,0
Massachusetts,Kingston,Joe Biden,Democratic,Yes,1093,85.1%,Yes,91
Massachusetts,Kingston,No Preference,Democratic,No,78,6.1%,No,0
Massachusetts,Kingston,Dean Phillips,Democratic,No,68,5.3%,No,0
Massachusetts,Kingston,Marianne Williamson,Democratic,No,29,2.3%,No,0
Massachusetts,Lakeville,Joe Biden,Democratic,Yes,780,82.3%,Yes,91
Massachusetts,Lakeville,No Preference,Democratic,No,61,6.4%,No,0
Massachusetts,Lakeville,Dean Phillips,Democratic,No,56,5.9%,No,0
Massachusetts,Lakeville,Marianne Williamson,Democratic,No,42,4.4%,No,0
Massachusetts,Lancaster,Joe Biden,Democratic,Yes,571,84.4%,Yes,91
Massachusetts,Lancaster,No Preference,Democratic,No,50,7.4%,No,0
Massachusetts,Lancaster,Dean Phillips,Democratic,No,37,5.5%,No,0
Massachusetts,Lancaster,Marianne Williamson,Democratic,No,12,1.8%,No,0
Massachusetts,Lanesborough,Joe Biden,Democratic,Yes,275,84.4%,Yes,91
Massachusetts,Lanesborough,No Preference,Democratic,No,20,6.1%,No,0
Massachusetts,Lanesborough,Marianne Williamson,Democratic,No,12,3.7%,No,0
Massachusetts,Lanesborough,Dean Phillips,Democratic,No,11,3.4%,No,0
Massachusetts,Lawrence,Joe Biden,Democratic,Yes,1394,72.0%,Yes,91
Massachusetts,Lawrence,No Preference,Democratic,No,209,10.8%,No,0
Massachusetts,Lawrence,Dean Phillips,Democratic,No,146,7.5%,No,0
Massachusetts,Lawrence,Marianne Williamson,Democratic,No,131,6.8%,No,0
Massachusetts,Lee,Joe Biden,Democratic,Yes,566,82.4%,Yes,91
Massachusetts,Lee,No Preference,Democratic,No,64,9.3%,No,0
Massachusetts,Lee,Dean Phillips,Democratic,No,26,3.8%,No,0
Massachusetts,Lee,Marianne Williamson,Democratic,No,22,3.2%,No,0
Massachusetts,Leicester,Joe Biden,Democratic,Yes,687,76.4%,Yes,91
Massachusetts,Leicester,No Preference,Democratic,No,81,9.0%,No,0
Massachusetts,Leicester,Dean Phillips,Democratic,No,79,8.8%,No,0
Massachusetts,Leicester,Marianne Williamson,Democratic,No,40,4.4%,No,0
Massachusetts,Lenox,Joe Biden,Democratic,Yes,774,89.8%,Yes,91
Massachusetts,Lenox,No Preference,Democratic,No,47,5.5%,No,0
Massachusetts,Lenox,Dean Phillips,Democratic,No,15,1.7%,No,0
Massachusetts,Lenox,Marianne Williamson,Democratic,No,14,1.6%,No,0
Massachusetts,Leominster,Joe Biden,Democratic,Yes,2287,82.5%,Yes,91
Massachusetts,Leominster,No Preference,Democratic,No,194,7.0%,No,0
Massachusetts,Leominster,Dean Phillips,Democratic,No,177,6.4%,No,0
Massachusetts,Leominster,Marianne Williamson,Democratic,No,113,4.1%,No,0
Massachusetts,Leverett,Joe Biden,Democratic,Yes,299,79.3%,Yes,91
Massachusetts,Leverett,No Preference,Democratic,No,49,13.0%,No,0
Massachusetts,Leverett,Marianne Williamson,Democratic,No,12,3.2%,No,0
Massachusetts,Leverett,Dean Phillips,Democratic,No,8,2.1%,No,0
Massachusetts,Lexington,Joe Biden,Democratic,Yes,5031,86.8%,Yes,91
Massachusetts,Lexington,No Preference,Democratic,No,417,7.2%,No,0
Massachusetts,Lexington,Dean Phillips,Democratic,No,174,3.0%,No,0
Massachusetts,Lexington,Marianne Williamson,Democratic,No,107,1.8%,No,0
Massachusetts,Leyden,Joe Biden,Democratic,Yes,118,87.4%,Yes,91
Massachusetts,Leyden,No Preference,Democratic,No,12,8.9%,No,0
Massachusetts,Leyden,Marianne Williamson,Democratic,No,4,3.0%,No,0
Massachusetts,Leyden,Dean Phillips,Democratic,No,1,0.7%,No,0
Massachusetts,Lincoln,Joe Biden,Democratic,Yes,1053,88.8%,Yes,91
Massachusetts,Lincoln,No Preference,Democratic,No,80,6.7%,No,0
Massachusetts,Lincoln,Dean Phillips,Democratic,No,27,2.3%,No,0
Massachusetts,Lincoln,Marianne Williamson,Democratic,No,18,1.5%,No,0
Massachusetts,Littleton,Joe Biden,Democratic,Yes,1052,86.4%,Yes,91
Massachusetts,Littleton,No Preference,Democratic,No,87,7.1%,No,0
Massachusetts,Littleton,Dean Phillips,Democratic,No,52,4.3%,No,0
Massachusetts,Littleton,Marianne Williamson,Democratic,No,27,2.2%,No,0
